customer_id,age,gender,state,annual_income,employment_type,credit_score
11054,48,Male,Georgia,84117.0,Salaried,590.0
11055,44,Male,Florida,91144.0,Contractor,755.0
11056,49,Male,Arizona,33076.0,Salaried,453.0
11057,29,Male,New York,102265.29978947369,Salaried,656.0
11058,62,Male,Ohio,37353.0,Salaried,831.0
11059,24,Male,Georgia,117290.0,Contractor,645.0
11060,69,Male,New York,33173.0,Self-Employed,598.0
11061,66,Female,Texas,30196.0,Contractor,522.0
11062,38,Female,Illinois,163989.0,Salaried,554.0
11063,63,Male,Georgia,91274.0,Salaried,790.0
11064,36,Female,Georgia,166964.0,Salaried,581.0
11065,53,Female,California,88541.0,Salaried,769.0
11066,49,Male,Arizona,156729.0,Self-Employed,785.0
11067,59,Female,New York,155833.0,Salaried,474.0
11068,30,Male,Arizona,114232.0,Salaried,456.0
11069,29,Male,Florida,109646.0,Salaried,831.0
11070,51,Male,California,47572.0,Salaried,622.0
11071,48,Female,Texas,49421.0,Salaried,454.0
11072,23,Male,California,27164.0,Contractor,745.0
11073,34,Female,California,131642.0,Contractor,726.0
11074,45,Female,Illinois,130106.0,Business Owner,611.0
11075,35,Female,Illinois,79292.0,Salaried,540.0
11076,22,Female,California,95167.0,Salaried,701.0
11077,44,Male,Illinois,87939.0,Salaried,510.0
11078,34,Male,Ohio,144855.0,Self-Employed,651.0
11079,68,Female,Illinois,176970.0,Contractor,784.0
11080,27,Male,California,128533.0,Business Owner,568.0
11081,56,Female,New York,143288.0,Salaried,836.0
11082,44,Female,Illinois,69598.0,Contractor,560.0
11083,47,Male,California,161268.0,Salaried,654.0
11084,57,Female,Arizona,142005.0,Business Owner,505.0
11085,58,Male,New York,58689.0,Salaried,642.0
11086,50,Female,Arizona,111707.0,Self-Employed,816.0
11087,47,Female,Georgia,87548.0,Self-Employed,522.0
11088,59,Female,Illinois,131153.0,Business Owner,616.0
11089,35,Female,California,110949.0,Self-Employed,475.0
11090,46,Male,Illinois,126282.0,Business Owner,723.0
11091,21,Female,New York,34279.0,Salaried,777.0
11092,24,Female,Ohio,153239.0,Business Owner,464.0
11093,49,Male,California,47925.0,Contractor,751.0
11094,21,Female,New York,179487.0,Self-Employed,727.0
11095,63,Female,Arizona,30572.0,Contractor,751.0
11096,66,Female,Arizona,103221.0,Salaried,453.0
11097,42,Female,Georgia,111686.0,Business Owner,470.0
11098,31,Female,Arizona,128726.0,Salaried,495.0
11099,30,Female,Florida,115539.0,Salaried,538.0
11100,37,Male,Texas,175544.0,Self-Employed,728.0
11101,56,Female,Arizona,64378.0,Self-Employed,722.0
11102,67,Male,Ohio,130542.0,Self-Employed,545.0
11103,46,Female,Florida,47617.0,Salaried,689.0
11104,68,Male,Illinois,83052.0,Contractor,515.0
11105,41,Male,New York,89129.0,Salaried,834.0
11106,33,Male,Arizona,176119.0,Self-Employed,688.0
11107,29,Male,California,141076.0,Business Owner,667.0
11108,31,Female,Ohio,77454.0,Business Owner,740.0
11109,31,Female,New York,54270.0,Self-Employed,509.0
11110,26,Female,Illinois,135016.0,Salaried,711.0
11111,21,Male,California,139400.0,Salaried,823.0
11112,26,Male,Ohio,28217.0,Salaried,650.0
11113,33,Male,Florida,153066.0,Salaried,533.0
11114,42,Male,Arizona,161888.0,Self-Employed,475.0
11115,51,Male,New York,66106.0,Self-Employed,682.0
11116,42,Male,Texas,148859.0,Salaried,611.0
11117,57,Male,Ohio,90162.0,Self-Employed,688.0
11118,67,Female,Georgia,115847.0,Salaried,523.0
11119,47,Male,Georgia,106363.0,Salaried,671.0
11120,34,Female,Illinois,71175.0,Business Owner,709.0
11121,67,Female,Illinois,163730.0,Business Owner,808.0
11122,25,Male,New York,96588.0,Salaried,675.0
11123,56,Male,Florida,91389.0,Business Owner,714.0
11124,52,Male,Florida,90783.0,Salaried,518.0
11125,54,Male,Texas,150059.0,Salaried,458.0
11126,27,Female,Texas,71604.0,Salaried,730.0
11127,62,Male,New York,178948.0,Salaried,489.0
11128,68,Female,California,101031.0,Business Owner,644.0
11129,30,Male,Florida,117664.0,Salaried,730.0
11130,37,Male,Ohio,102265.29978947369,Salaried,646.0
11131,50,Female,Ohio,92999.0,Salaried,826.0
11132,41,Female,Ohio,170726.0,Salaried,595.0
11133,33,Female,California,143425.0,Self-Employed,792.0
11134,21,Female,Arizona,99713.0,Self-Employed,636.0
11135,21,Male,Arizona,79933.0,Salaried,611.0
11136,67,Male,California,151934.0,Self-Employed,758.0
11137,53,Male,New York,46750.0,Salaried,752.0
11138,58,Female,Arizona,93670.0,Salaried,510.0
11139,45,Male,Texas,172245.0,Salaried,691.0
11140,46,Female,California,163742.0,Self-Employed,689.0
11141,33,Female,New York,100148.0,Salaried,506.0
11142,48,Male,Texas,177352.0,Self-Employed,643.0
11143,53,Female,California,76469.0,Salaried,782.0
11144,57,Male,California,145839.0,Salaried,520.0
11145,61,Female,Ohio,48257.0,Self-Employed,820.0
11146,50,Male,Texas,92197.0,Salaried,611.0
11147,69,Female,Georgia,163554.0,Salaried,503.0
11148,68,Male,Texas,175331.0,Salaried,514.0
11149,28,Male,Illinois,102265.29978947369,Self-Employed,660.0
11150,69,Female,Ohio,113811.0,Salaried,649.0
11151,67,Female,Illinois,120068.0,Salaried,822.0
11152,21,Female,New York,88743.0,Salaried,746.0
11153,32,Male,New York,175294.0,Self-Employed,834.0
11154,25,Male,Arizona,102265.29978947369,Salaried,643.0
11155,44,Female,Florida,131103.0,Business Owner,690.0
11156,26,Male,Illinois,149051.0,Business Owner,670.0
11157,45,Male,Texas,123858.0,Contractor,501.0
11158,21,Female,Arizona,36399.0,Contractor,786.0
11159,45,Male,Arizona,118401.0,Contractor,697.0
11160,21,Male,Illinois,102265.29978947369,Business Owner,637.5
11161,52,Male,Georgia,157888.0,Salaried,593.0
11162,62,Female,Ohio,98075.0,Salaried,726.0
11163,62,Male,Arizona,106010.0,Salaried,835.0
11164,23,Female,Arizona,74340.0,Salaried,667.0
11165,69,Male,New York,75592.0,Salaried,774.0
11166,39,Male,Georgia,58988.0,Contractor,454.0
11167,63,Male,New York,142285.0,Contractor,522.0
11168,49,Male,Georgia,170019.0,Salaried,689.0
11169,22,Male,Arizona,134364.0,Salaried,724.0
11170,29,Female,New York,35253.0,Salaried,640.0
11171,37,Male,Texas,102265.29978947369,Salaried,643.0
11172,66,Male,Georgia,145371.0,Salaried,768.0
11173,56,Male,Ohio,40604.0,Contractor,463.0
11174,37,Male,California,102265.29978947369,Business Owner,644.5
11175,69,Female,New York,135031.0,Salaried,451.0
11176,32,Male,Arizona,170320.0,Salaried,467.0
11177,40,Male,Illinois,65577.0,Self-Employed,484.0
11178,23,Male,California,52501.0,Self-Employed,699.0
11179,63,Male,Illinois,27670.0,Self-Employed,531.0
11180,24,Female,Arizona,40135.0,Contractor,788.0
11181,37,Female,New York,116739.0,Salaried,730.0
11182,57,Male,Arizona,75763.0,Salaried,840.0
11183,66,Male,Texas,83060.0,Contractor,836.0
11184,62,Male,Ohio,64932.0,Self-Employed,506.0
11185,35,Male,Ohio,106052.0,Self-Employed,759.0
11186,53,Male,California,62024.0,Salaried,465.0
11187,36,Female,California,111189.0,Salaried,582.0
11188,31,Female,New York,141210.0,Salaried,766.0
11189,40,Male,Ohio,102265.29978947369,Salaried,646.0
11190,58,Male,Ohio,64670.0,Salaried,684.0
11191,44,Male,Georgia,52981.0,Contractor,577.0
11192,36,Female,New York,28384.0,Salaried,512.0
11193,50,Male,New York,85416.0,Salaried,622.0
11194,54,Male,Ohio,102265.29978947369,Salaried,646.0
11195,21,Female,Florida,94719.0,Self-Employed,574.0
11196,44,Female,Texas,117401.0,Contractor,529.0
11197,44,Male,Georgia,149035.0,Business Owner,560.0
11198,29,Male,Arizona,123901.0,Self-Employed,616.0
11199,42,Male,Texas,121254.0,Salaried,733.0
11200,32,Male,Ohio,32495.0,Salaried,829.0
11201,37,Female,New York,117270.0,Business Owner,572.0
11202,45,Female,Florida,90231.0,Self-Employed,710.0
11203,48,Male,Arizona,80369.0,Salaried,654.0
11204,35,Female,Arizona,49067.0,Salaried,464.0
11205,50,Male,Ohio,118850.0,Salaried,554.0
11206,47,Female,New York,169160.0,Salaried,498.0
11207,42,Male,New York,35976.0,Contractor,709.0
11208,30,Male,Texas,93712.0,Salaried,463.0
11209,51,Female,Ohio,120827.0,Self-Employed,668.0
11210,47,Female,Florida,137716.0,Salaried,843.0
11211,32,Female,Texas,60666.0,Contractor,536.0
11212,66,Male,New York,102265.29978947369,Salaried,656.0
11213,51,Female,Illinois,108184.0,Self-Employed,806.0
11214,52,Male,California,162922.0,Salaried,669.0
11215,52,Male,Ohio,139035.0,Business Owner,749.0
11216,61,Female,Georgia,73332.0,Salaried,782.0
11217,65,Male,New York,133955.0,Salaried,613.0
11218,55,Male,Georgia,157626.0,Salaried,833.0
11219,66,Male,Arizona,135238.0,Business Owner,609.0
11220,41,Male,Florida,102265.29978947369,Salaried,648.5
11221,30,Female,Ohio,85926.0,Salaried,514.0
11222,36,Male,Illinois,91207.0,Self-Employed,641.0
11223,27,Male,Georgia,120256.0,Business Owner,453.0
11224,24,Male,Ohio,143256.0,Salaried,575.0
11225,47,Male,Georgia,68437.0,Salaried,706.0
11226,45,Female,Florida,112233.0,Self-Employed,573.0
11227,51,Male,New York,146666.0,Self-Employed,659.0
11228,31,Male,New York,80195.0,Self-Employed,526.0
11229,68,Male,California,179594.0,Salaried,666.0
11230,40,Female,Florida,117516.0,Contractor,470.0
11231,56,Male,Illinois,102265.29978947369,Salaried,651.0
11232,37,Male,California,25534.0,Salaried,618.0
11233,65,Male,Ohio,37040.0,Salaried,746.0
11234,31,Female,Florida,65529.0,Contractor,459.0
11235,50,Male,New York,160738.0,Business Owner,566.0
11236,55,Female,California,62441.0,Business Owner,837.0
11237,61,Male,New York,61766.0,Salaried,646.0
11238,58,Male,Texas,146305.0,Self-Employed,621.0
11239,42,Female,Texas,179957.0,Salaried,636.0
11240,63,Male,California,61460.0,Contractor,615.0
11241,68,Male,California,127363.0,Salaried,679.0
11242,47,Male,Florida,66290.0,Salaried,729.0
11243,57,Female,Ohio,85116.0,Salaried,601.0
11244,66,Female,Illinois,124831.0,Salaried,681.0
11245,69,Male,Illinois,153773.0,Self-Employed,724.0
11246,55,Male,Texas,126999.0,Salaried,789.0
11247,24,Male,Arizona,68513.0,Self-Employed,565.0
11248,36,Male,Texas,70139.0,Salaried,524.0
11249,36,Female,Texas,67381.0,Self-Employed,828.0
11250,41,Female,New York,166495.0,Business Owner,536.0
11251,46,Female,Illinois,27216.0,Salaried,528.0
11252,56,Male,California,96872.0,Salaried,534.0
11253,39,Male,Texas,132347.0,Self-Employed,549.0
11254,37,Female,Georgia,40573.0,Salaried,576.0
11255,65,Male,Arizona,49094.0,Salaried,846.0
11256,46,Male,Florida,99907.0,Salaried,481.0
11257,42,Female,Ohio,61363.0,Salaried,715.0
11258,48,Male,California,45751.0,Salaried,764.0
11259,21,Female,Ohio,80008.0,Salaried,751.0
11260,64,Male,California,154579.0,Contractor,550.0
11261,56,Male,California,166123.0,Self-Employed,828.0
11262,63,Male,Illinois,79153.0,Business Owner,737.0
11263,57,Male,Arizona,25737.0,Salaried,533.0
11264,22,Male,Texas,134308.0,Salaried,744.0
11265,37,Female,Florida,101520.0,Salaried,628.0
11266,60,Female,Arizona,175274.0,Contractor,593.0
11267,58,Male,Ohio,169158.0,Self-Employed,744.0
11268,41,Male,New York,128646.0,Salaried,765.0
11269,29,Female,Florida,103784.0,Salaried,838.0
11270,33,Female,Florida,113836.0,Salaried,786.0
11271,31,Male,Georgia,66486.0,Salaried,677.0
11272,36,Female,Florida,39436.0,Salaried,641.0
11273,36,Female,New York,74094.0,Salaried,625.0
11274,22,Female,Florida,48818.0,Salaried,475.0
11275,62,Male,Georgia,97233.0,Salaried,500.0
11276,64,Female,Florida,29161.0,Self-Employed,773.0
11277,28,Female,Arizona,153349.0,Salaried,551.0
11278,63,Female,Ohio,35043.0,Salaried,559.0
11279,62,Female,Texas,147765.0,Salaried,603.0
11280,33,Male,Georgia,90655.0,Salaried,469.0
11281,37,Female,Texas,170652.0,Self-Employed,654.0
11282,59,Female,Texas,78636.0,Salaried,520.0
11283,44,Female,California,168646.0,Salaried,601.0
11284,23,Male,Georgia,154848.0,Salaried,516.0
11285,50,Male,Florida,75942.0,Salaried,644.0
11286,33,Male,Ohio,136009.0,Contractor,755.0
11287,39,Female,Ohio,74502.0,Salaried,823.0
11288,27,Female,Ohio,35394.0,Salaried,465.0
11289,29,Female,Illinois,145145.0,Salaried,672.0
11290,39,Male,Illinois,27250.0,Salaried,610.0
11291,65,Female,Illinois,177516.0,Salaried,655.0
11292,60,Female,Ohio,179039.0,Salaried,627.0
11293,42,Male,New York,44621.0,Business Owner,821.0
11294,38,Female,Arizona,113442.0,Salaried,538.0
11295,43,Female,Ohio,135005.0,Self-Employed,824.0
11296,22,Male,Texas,49623.0,Salaried,564.0
11297,31,Male,Texas,117388.0,Salaried,835.0
11298,51,Male,Ohio,79999.0,Business Owner,508.0
11299,53,Male,Texas,121207.0,Self-Employed,746.0
11300,34,Male,Georgia,171088.0,Salaried,640.0
11301,36,Female,New York,135520.0,Salaried,767.0
11302,31,Male,Florida,41321.0,Salaried,533.0
11303,53,Female,California,36376.0,Salaried,579.0
11304,27,Female,Arizona,43276.0,Contractor,712.0
11305,51,Male,Ohio,104392.0,Salaried,575.0
11306,68,Male,Ohio,50544.0,Contractor,823.0
11307,66,Female,Arizona,85504.0,Salaried,654.0
11308,67,Female,Georgia,70701.0,Salaried,585.0
11309,34,Female,Texas,143794.0,Salaried,708.0
11310,48,Male,Arizona,134594.0,Business Owner,847.0
11311,63,Female,Florida,60271.0,Salaried,792.0
11312,36,Male,Illinois,47444.0,Self-Employed,777.0
11313,39,Female,Ohio,112070.0,Salaried,482.0
11314,37,Female,California,34662.0,Salaried,697.0
11315,46,Male,Illinois,102265.29978947369,Salaried,651.0
11316,26,Male,Ohio,169324.0,Self-Employed,716.0
11317,63,Male,Florida,52214.0,Salaried,802.0
11318,69,Male,Florida,102265.29978947369,Salaried,648.5
11319,29,Female,Illinois,41350.0,Salaried,812.0
11320,37,Female,Georgia,44987.0,Salaried,723.0
11321,51,Male,California,31761.0,Salaried,541.0
11322,32,Male,Illinois,49358.0,Contractor,795.0
11323,43,Male,Illinois,79601.0,Contractor,799.0
11324,25,Male,Arizona,151553.0,Salaried,814.0
11325,63,Male,Georgia,115249.0,Business Owner,523.0
11326,56,Female,Illinois,28751.0,Business Owner,619.0
11327,56,Female,California,161916.0,Salaried,708.0
11328,23,Female,New York,54153.0,Salaried,737.0
11329,44,Male,California,164563.0,Business Owner,485.0
11330,37,Female,Georgia,172487.0,Salaried,843.0
11331,59,Male,Illinois,102265.29978947369,Salaried,651.0
11332,46,Male,Texas,143144.0,Self-Employed,820.0
11333,24,Female,Texas,55516.0,Salaried,504.0
11334,65,Female,Florida,151283.0,Salaried,566.0
11335,32,Male,Arizona,149971.0,Business Owner,474.0
11336,21,Male,New York,74698.0,Salaried,602.0
11337,41,Female,Arizona,140671.0,Business Owner,457.0
11338,39,Male,Ohio,39759.0,Salaried,502.0
11339,41,Male,Ohio,137571.0,Salaried,685.0
11340,38,Male,Georgia,49955.0,Salaried,459.0
11341,63,Female,Arizona,108835.0,Self-Employed,527.0
11342,23,Male,Florida,79206.0,Business Owner,798.0
11343,69,Male,Ohio,37695.0,Business Owner,578.0
11344,64,Male,Florida,115296.0,Salaried,635.0
11345,52,Male,Texas,100793.0,Salaried,725.0
11346,30,Male,California,75872.0,Salaried,753.0
11347,60,Male,Florida,130082.0,Salaried,682.0
11348,35,Male,Florida,57938.0,Salaried,521.0
11349,25,Female,Ohio,164663.0,Salaried,703.0
11350,24,Female,Arizona,73013.0,Salaried,763.0
11351,48,Female,New York,36784.0,Salaried,743.0
11352,24,Male,Ohio,89712.0,Salaried,619.0
11353,35,Male,Texas,102265.29978947369,Salaried,643.0
11354,37,Female,California,49466.0,Salaried,793.0
11355,64,Male,New York,167885.0,Salaried,456.0
11356,23,Female,California,117687.0,Salaried,655.0
11357,30,Male,Ohio,31620.0,Salaried,469.0
11358,67,Male,Arizona,102265.29978947369,Salaried,643.0
11359,62,Male,California,59857.0,Salaried,538.0
11360,43,Female,Florida,173011.0,Salaried,789.0
11361,38,Male,New York,100682.0,Contractor,505.0
11362,21,Female,Florida,127037.0,Salaried,647.0
11363,55,Male,Arizona,87743.0,Self-Employed,704.0
11364,51,Male,Illinois,171150.0,Salaried,677.0
11365,64,Female,California,130777.0,Salaried,511.0
11366,21,Male,New York,140684.0,Salaried,690.0
11367,23,Female,Texas,25845.0,Salaried,833.0
11368,23,Male,Florida,55678.0,Salaried,741.0
11369,57,Male,Illinois,162725.0,Self-Employed,725.0
11370,39,Male,Georgia,91855.0,Business Owner,476.0
11371,49,Male,Arizona,111037.0,Salaried,838.0
11372,45,Male,Illinois,67670.0,Salaried,800.0
11373,53,Male,Illinois,46487.0,Salaried,746.0
11374,56,Male,Florida,104868.0,Salaried,534.0
11375,49,Male,Texas,93426.0,Business Owner,501.0
11376,46,Female,Ohio,30513.0,Contractor,836.0
11377,24,Female,New York,85842.0,Salaried,763.0
11378,69,Female,California,164716.0,Self-Employed,795.0
11379,34,Male,Texas,102265.29978947369,Self-Employed,646.0
11380,47,Female,Florida,143000.0,Self-Employed,664.0
11381,53,Female,Georgia,179592.0,Salaried,645.0
11382,42,Male,New York,68675.0,Salaried,569.0
11383,68,Female,California,91604.0,Salaried,652.0
11384,23,Male,Georgia,35962.0,Self-Employed,746.0
11385,43,Female,New York,98532.0,Contractor,679.0
11386,41,Female,Arizona,41833.0,Self-Employed,738.0
11387,61,Female,California,26913.0,Salaried,677.0
11388,43,Female,Ohio,145661.0,Contractor,487.0
11389,24,Female,California,82076.0,Salaried,595.0
11390,41,Male,Illinois,76697.0,Salaried,498.0
11391,57,Female,Georgia,128115.0,Self-Employed,766.0
11392,63,Male,Georgia,95863.0,Salaried,465.0
11393,51,Female,Florida,55118.0,Contractor,663.0
11394,41,Male,Arizona,61229.0,Salaried,534.0
11395,46,Female,Texas,163605.0,Salaried,691.0
11396,61,Male,Ohio,102265.29978947369,Salaried,646.0
11397,55,Female,Illinois,69178.0,Self-Employed,480.0
11398,58,Female,Arizona,55411.0,Salaried,544.0
11399,44,Female,Illinois,172912.0,Salaried,604.0
11400,31,Male,New York,164240.0,Self-Employed,618.0
11401,61,Female,Georgia,84228.0,Salaried,563.0
11402,49,Female,California,91180.0,Salaried,708.0
11403,67,Male,California,101057.0,Self-Employed,544.0
11404,23,Male,Arizona,102265.29978947369,Salaried,643.0
11405,21,Male,Ohio,102265.29978947369,Contractor,642.0
11406,39,Female,New York,177394.0,Salaried,587.0
11407,66,Female,Georgia,81515.0,Salaried,506.0
11408,69,Female,Florida,111176.0,Salaried,615.0
11409,42,Male,California,116205.0,Salaried,654.0
11410,34,Female,Illinois,93297.0,Business Owner,550.0
11411,69,Male,Illinois,82379.0,Salaried,820.0
11412,34,Female,Georgia,89816.0,Salaried,711.0
11413,64,Female,California,170373.0,Salaried,591.0
11414,36,Male,California,140157.0,Salaried,671.0
11415,53,Female,Florida,155383.0,Salaried,680.0
11416,33,Female,Georgia,112878.0,Self-Employed,690.0
11417,58,Male,California,97383.0,Salaried,837.0
11418,69,Female,Florida,99516.0,Salaried,744.0
11419,32,Female,Illinois,41674.0,Self-Employed,651.0
11420,58,Male,Florida,123733.0,Self-Employed,503.0
11421,59,Male,California,156669.0,Salaried,603.0
11422,53,Female,Texas,113709.0,Salaried,675.0
11423,53,Female,Arizona,114975.0,Business Owner,734.0
11424,49,Female,Georgia,174034.0,Self-Employed,511.0
11425,25,Male,Ohio,128825.0,Salaried,841.0
11426,26,Male,California,33232.0,Salaried,616.0
11427,51,Female,Texas,29479.0,Contractor,650.0
11428,36,Female,Illinois,109853.0,Salaried,727.0
11429,51,Female,Georgia,113827.0,Self-Employed,595.0
11430,45,Male,Ohio,71678.0,Salaried,614.0
11431,68,Male,New York,167560.0,Business Owner,816.0
11432,66,Male,Georgia,161476.0,Self-Employed,610.0
11433,53,Female,Illinois,168497.0,Salaried,686.0
11434,33,Female,Illinois,115012.0,Salaried,497.0
11435,30,Female,Illinois,161337.0,Salaried,835.0
11436,44,Male,Florida,120105.0,Self-Employed,698.0
11437,30,Female,Ohio,133029.0,Self-Employed,475.0
11438,61,Male,Arizona,108028.0,Salaried,594.0
11439,51,Female,Illinois,141274.0,Salaried,709.0
11440,33,Male,New York,91648.0,Salaried,458.0
11441,23,Female,California,91648.0,Salaried,715.0
11442,54,Female,Texas,133762.0,Salaried,690.0
11443,69,Male,Georgia,172805.0,Salaried,774.0
11444,48,Female,Georgia,114979.0,Salaried,754.0
11445,39,Male,Illinois,179784.0,Contractor,489.0
11446,43,Female,Texas,96510.0,Salaried,626.0
11447,65,Female,Illinois,40518.0,Salaried,468.0
11448,52,Female,Arizona,171563.0,Business Owner,486.0
11449,33,Male,Florida,57344.0,Salaried,674.0
11450,53,Female,Texas,103892.0,Salaried,754.0
11451,54,Male,Illinois,71069.0,Salaried,691.0
11452,53,Female,Illinois,71273.0,Salaried,839.0
11453,25,Female,New York,84826.0,Salaried,769.0
11454,23,Male,New York,103353.0,Salaried,480.0
11455,27,Female,Ohio,80158.0,Salaried,502.0
11456,44,Female,New York,167632.0,Salaried,482.0
11457,42,Male,Ohio,102265.29978947369,Business Owner,640.0
11458,65,Male,Florida,75200.0,Salaried,514.0
11459,43,Female,Arizona,172968.0,Salaried,704.0
11460,50,Male,Ohio,47497.0,Salaried,516.0
11461,38,Male,Texas,106794.0,Self-Employed,622.0
11462,52,Female,Florida,59869.0,Business Owner,677.0
11463,27,Male,California,69417.0,Salaried,537.0
11464,53,Male,Illinois,30568.0,Business Owner,682.0
11465,25,Female,Illinois,132233.0,Self-Employed,689.0
11466,69,Male,Arizona,68271.0,Salaried,655.0
11467,48,Male,Illinois,44052.0,Salaried,486.0
11468,28,Female,New York,153953.0,Salaried,797.0
11469,35,Female,Illinois,69013.0,Contractor,732.0
11470,24,Male,Ohio,44499.0,Contractor,597.0
11471,54,Female,New York,26307.0,Self-Employed,557.0
11472,25,Male,California,102265.29978947369,Salaried,643.0
11473,53,Male,Florida,46943.0,Salaried,628.0
11474,25,Male,Arizona,102203.0,Contractor,559.0
11475,58,Male,Florida,111726.0,Self-Employed,616.0
11476,54,Female,Ohio,100497.0,Salaried,826.0
11477,46,Female,Florida,60362.0,Business Owner,811.0
11478,21,Male,New York,173688.0,Salaried,479.0
11479,24,Female,Arizona,29967.0,Salaried,496.0
11480,59,Male,Georgia,66534.0,Business Owner,624.0
11481,46,Male,Georgia,41465.0,Salaried,499.0
11482,53,Female,Texas,151718.0,Salaried,733.0
11483,53,Female,Georgia,150850.0,Salaried,736.0
11484,28,Male,Arizona,138702.0,Salaried,650.0
11485,40,Female,Texas,131781.0,Salaried,701.0
11486,36,Male,California,147902.0,Salaried,753.0
11487,41,Female,Texas,151547.0,Salaried,643.0
11488,65,Female,California,102718.0,Salaried,765.0
11489,46,Male,Illinois,44929.0,Salaried,496.0
11490,43,Female,Ohio,137623.0,Contractor,622.0
11491,38,Female,Florida,47830.0,Salaried,578.0
11492,51,Male,Ohio,41478.0,Salaried,643.0
11493,62,Male,Georgia,142210.0,Contractor,568.0
11494,32,Male,New York,90086.0,Salaried,805.0
11495,21,Male,California,120607.0,Business Owner,472.0
11496,62,Male,Arizona,154174.0,Salaried,799.0
11497,29,Male,Arizona,40988.0,Business Owner,679.0
11498,23,Female,Georgia,121958.0,Salaried,538.0
11499,46,Male,New York,35441.0,Contractor,497.0
11500,29,Male,New York,102265.29978947369,Salaried,656.0
11501,62,Male,Florida,159742.0,Self-Employed,551.0
11502,36,Female,Ohio,100073.0,Self-Employed,584.0
11503,44,Male,Illinois,46028.0,Self-Employed,767.0
11504,34,Male,Illinois,99727.0,Salaried,621.0
11505,23,Male,Ohio,102265.29978947369,Salaried,646.0
11506,54,Female,Texas,170327.0,Salaried,675.0
11507,53,Male,Georgia,177913.0,Salaried,786.0
11508,44,Female,Illinois,168650.0,Self-Employed,553.0
11509,29,Female,Florida,176622.0,Salaried,453.0
11510,33,Male,Georgia,94739.0,Self-Employed,718.0
11511,22,Male,New York,73617.0,Salaried,731.0
11512,27,Male,California,142333.0,Salaried,846.0
11513,68,Female,California,30384.0,Salaried,801.0
11514,41,Male,Arizona,110554.0,Salaried,845.0
11515,39,Female,Arizona,96655.0,Salaried,825.0
11516,45,Male,Illinois,128505.0,Salaried,534.0
11517,67,Female,Arizona,46409.0,Salaried,738.0
11518,42,Male,Texas,42676.0,Contractor,772.0
11519,31,Female,California,160347.0,Salaried,712.0
11520,53,Male,Texas,164035.0,Self-Employed,656.0
11521,52,Male,California,131967.0,Self-Employed,456.0
11522,41,Male,Texas,105940.0,Salaried,748.0
11523,59,Female,Ohio,85965.0,Contractor,625.0
11524,40,Male,Texas,102265.29978947369,Contractor,647.0
11525,28,Male,New York,98061.0,Salaried,603.0
11526,62,Female,Florida,83318.0,Salaried,525.0
11527,57,Male,California,62087.0,Business Owner,565.0
11528,29,Female,Georgia,151861.0,Salaried,633.0
11529,45,Male,Illinois,31953.0,Business Owner,617.0
11530,45,Female,Florida,119266.0,Salaried,814.0
11531,53,Female,New York,128431.0,Salaried,515.0
11532,22,Female,New York,177376.0,Salaried,553.0
11533,39,Female,New York,119613.0,Salaried,592.0
11534,66,Female,Illinois,63739.0,Business Owner,493.0
11535,40,Male,Arizona,153020.0,Salaried,672.0
11536,62,Female,Arizona,131879.0,Salaried,806.0
11537,61,Female,California,49987.0,Salaried,589.0
11538,62,Female,California,143064.0,Salaried,583.0
11539,49,Female,Ohio,31038.0,Self-Employed,572.0
11540,26,Male,Arizona,102265.29978947369,Salaried,643.0
11541,37,Female,Ohio,163549.0,Contractor,549.0
11542,45,Female,Texas,96910.0,Salaried,587.0
11543,58,Male,Texas,92819.0,Salaried,529.0
11544,24,Male,Georgia,42046.0,Contractor,830.0
11545,50,Female,Texas,176597.0,Salaried,489.0
11546,40,Male,Illinois,143723.0,Salaried,670.0
11547,23,Female,Florida,66181.0,Salaried,792.0
11548,43,Female,Ohio,156823.0,Salaried,765.0
11549,38,Male,California,170563.0,Salaried,557.0
11550,46,Female,Texas,73736.0,Salaried,840.0
11551,56,Male,Ohio,126458.0,Contractor,562.0
11552,28,Male,Arizona,75420.0,Self-Employed,624.0
11553,37,Female,Illinois,78257.0,Salaried,829.0
11554,51,Female,Illinois,68096.0,Salaried,463.0
11555,57,Male,Arizona,114764.0,Business Owner,806.0
11556,65,Female,Georgia,101061.0,Salaried,579.0
11557,53,Male,Texas,49790.0,Salaried,640.0
11558,47,Male,Ohio,140683.0,Salaried,742.0
11559,65,Male,Arizona,30327.0,Salaried,774.0
11560,24,Male,Ohio,142898.0,Salaried,551.0
11561,42,Female,Georgia,132107.0,Self-Employed,687.0
11562,46,Female,Ohio,146354.0,Salaried,727.0
11563,52,Female,New York,88827.0,Contractor,775.0
11564,44,Female,New York,82225.0,Salaried,750.0
11565,66,Male,New York,102265.29978947369,Self-Employed,657.5
11566,55,Female,Texas,104163.0,Salaried,710.0
11567,57,Male,Illinois,117017.0,Business Owner,603.0
11568,52,Female,Illinois,152240.0,Contractor,541.0
11569,27,Male,California,96410.0,Salaried,496.0
11570,53,Male,Ohio,26106.0,Salaried,792.0
11571,51,Male,New York,137420.0,Salaried,515.0
11572,32,Female,Texas,164491.0,Self-Employed,691.0
11573,31,Male,California,141676.0,Business Owner,598.0
11574,44,Female,Illinois,81329.0,Salaried,826.0
11575,28,Male,Ohio,65908.0,Salaried,702.0
11576,52,Female,Ohio,63787.0,Salaried,771.0
